Target Champ,Enemy 1,Enemy 2,Enemy 3,Enemy 4,Enemy 5,Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Player puuid,Match ID,Date added
Sett,Khazix,Tryndamere,Vex,Kaisa,Lux,Stridebreaker,Ruby Crystal,Doran's Shield,no item,Boots of Swiftness,no item,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5729402622,04/02/2022
Sett,Lucian,XinZhao,Akali,Ezreal,Lux,Stridebreaker,Sterak's Gage,Titanic Hydra,Plated Steelcaps,Control Ward,no item,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5729300513,04/02/2022
Sett,Renekton,Graves,Vex,Aphelios,Thresh,Goredrinker,Sterak's Gage,Ruby Crystal,Plated Steelcaps,Ruby Crystal,Doran's Shield,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5729164548,04/02/2022
Sett,Ahri,Camille,Lulu,Jinx,Hecarim,Stridebreaker,Dead Man's Plate,Plated Steelcaps,Sterak's Gage,Chempunk Chainsword,Pickaxe,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5726955469,04/02/2022
Sett,Aatrox,FiddleSticks,Syndra,Caitlyn,Blitzcrank,Stridebreaker,Executioner's Calling,Plated Steelcaps,Doran's Blade,Sterak's Gage,Titanic Hydra,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5726850727,04/02/2022
Sett,Rengar,Diana,Yasuo,Jinx,Thresh,Stridebreaker,Refillable Potion,Phage,Control Ward,Doran's Blade,Plated Steelcaps,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5726784312,04/02/2022
Sett,MonkeyKing,Zac,Yasuo,Aphelios,Blitzcrank,Goredrinker,Death's Dance,no item,Plated Steelcaps,Ruby Crystal,Warden's Mail,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5726385784,04/02/2022
Sett,Kennen,Zed,Qiyana,Sivir,Anivia,Boots of Swiftness,Stridebreaker,Sterak's Gage,Titanic Hydra,no item,Ruby Crystal,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5726072000,04/02/2022
Sett,Poppy,JarvanIV,Corki,Ziggs,Pyke,Mercury's Treads,Stridebreaker,Giant's Belt,Sterak's Gage,Doran's Blade,Ruby Crystal,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5734226304,04/02/2022
Sett,Graves,Akali,RekSai,Aphelios,Thresh,Doran's Shield,Stridebreaker,Phage,Cloth Armor,no item,Plated Steelcaps,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5733971195,04/02/2022
Sett,Aatrox,Nidalee,Yone,Jhin,Rell,Sterak's Gage,Stridebreaker,Plated Steelcaps,Long Sword,Cloth Armor,Ruby Crystal,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5732681101,04/02/2022
Sett,Karthus,Hecarim,Akshan,Jhin,Janna,Plated Steelcaps,Stridebreaker,Phage,Ruby Crystal,Doran's Shield,Pickaxe,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5732653073,04/02/2022
Sett,Aatrox,MonkeyKing,Anivia,Aphelios,Karma,Doran's Blade,Stridebreaker,Plated Steelcaps,Phage,Executioner's Calling,Cloth Armor,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5732255658,04/02/2022
Sett,Akali,XinZhao,Talon,Kalista,Poppy,Phage,Stridebreaker,Ruby Crystal,Mercury's Treads,Doran's Shield,Ruby Crystal,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5731959463,04/02/2022
Sett,Jax,Nidalee,Aatrox,Sivir,Nautilus,Ruby Crystal,Stridebreaker,Sterak's Gage,Plated Steelcaps,Giant's Belt,Pickaxe,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5731812148,04/02/2022
Sett,Jayce,Graves,Yasuo,Samira,Gragas,Refillable Potion,Stridebreaker,Sterak's Gage,Doran's Blade,Boots,no item,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5731399184,04/02/2022
Sett,Nidalee,Gragas,Irelia,Viego,Urgot,Doran's Shield,Stridebreaker,no item,Pickaxe,Plated Steelcaps,Warden's Mail,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5731576576,04/02/2022
Sett,Shen,Talon,AurelionSol,Jhin,Pyke,Mercury's Treads,Stridebreaker,Randuin's Omen,Sterak's Gage,Titanic Hydra,no item,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5729496677,04/02/2022
Sett,Gangplank,LeeSin,Vex,Caitlyn,Bard,Sterak's Gage,Stridebreaker,Thornmail,Ruby Crystal,Ruby Crystal,Plated Steelcaps,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5729055039,04/02/2022
Sett,Akali,Udyr,Kaisa,Qiyana,Blitzcrank,Titanic Hydra,Stridebreaker,Broken Stopwatch,Sterak's Gage,Warden's Mail,Mercury's Treads,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5728999840,04/02/2022
Sett,Jhin,Hecarim,TwistedFate,Poppy,Nautilus,Sterak's Gage,Stridebreaker,Mercury's Treads,Giant's Belt,Control Ward,Doran's Shield,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5728917784,04/02/2022
Sett,Singed,Graves,Veigar,Zeri,Lulu,Doran's Blade,Stridebreaker,Doran's Blade,Phage,Ruby Crystal,Boots,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5727187112,04/02/2022
Sett,Gnar,Gwen,Rumble,Zeri,Braum,Sterak's Gage,Stridebreaker,Titanic Hydra,Plated Steelcaps,Control Ward,no item,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5727097245,04/02/2022
Sett,Gangplank,Evelynn,Anivia,Kaisa,Bard,Sterak's Gage,Stridebreaker,Plated Steelcaps,Giant's Belt,Ruby Crystal,Pickaxe,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5726863895,04/02/2022
Sett,Poppy,Ekko,Pyke,Jinx,Shen,Plated Steelcaps,Goredrinker,Phage,Doran's Blade,no item,no item,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5726798570,04/02/2022
Sett,Jayce,LeeSin,Akali,Caitlyn,Morgana,Doran's Shield,Stridebreaker,Phage,Cloth Armor,Plated Steelcaps,no item,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5726804766,04/02/2022
Sett,Jayce,Hecarim,Akali,Jhin,Nami,Plated Steelcaps,Stridebreaker,Phage,Pickaxe,Ruby Crystal,no item,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5726802475,04/02/2022
Sett,Darius,Diana,Irelia,Jhin,Lulu,Plated Steelcaps,Stridebreaker,Control Ward,Doran's Blade,Sterak's Gage,no item,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5726694649,04/02/2022
Sett,Singed,Elise,Yone,Samira,Xerath,Mercury's Treads,Stridebreaker,Refillable Potion,Phage,Ruby Crystal,Doran's Blade,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5726713089,04/02/2022
Sett,Camille,Nidalee,Qiyana,Jhin,Bard,Plated Steelcaps,Stridebreaker,Sterak's Gage,Titanic Hydra,Winged Moonplate,Negatron Cloak,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5726058753,04/02/2022
Sett,Irelia,Ekko,Gangplank,Jhin,Karma,Pickaxe,Stridebreaker,Ruby Crystal,Phage,Plated Steelcaps,Ruby Crystal,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5725996505,04/02/2022
Sett,Aatrox,Viego,Xerath,Ezreal,Yuumi,Goredrinker,Phage,Ruby Crystal,Pickaxe,Plated Steelcaps,Doran's Shield,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5723269250,04/02/2022
Sett,RekSai,Gragas,Ekko,Kaisa,Maokai,Bramble Vest,Stridebreaker,Mercury's Treads,Ruby Crystal,Phage,Pickaxe,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5722660369,04/02/2022
Sett,Riven,Diana,Talon,Jhin,Pyke,Sterak's Gage,Goredrinker,Long Sword,Plated Steelcaps,Giant's Belt,no item,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5722449743,04/02/2022
Sett,Teemo,Poppy,Zoe,Jhin,Blitzcrank,Boots of Swiftness,Stridebreaker,Sterak's Gage,Doran's Shield,Giant's Belt,Ruby Crystal,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5722522020,04/02/2022
Sett,Jayce,Elise,Cassiopeia,Jinx,Leona,Plated Steelcaps,Stridebreaker,Ruby Crystal,Doran's Shield,Long Sword,no item,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5722255410,04/02/2022
Sett,Gwen,Elise,Zoe,Aphelios,Shen,Doran's Blade,Stridebreaker,Ruby Crystal,Boots,no item,no item,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5722232013,04/02/2022
Sett,Fiora,Nunu,Jayce,Jinx,Karma,Refillable Potion,Plated Steelcaps,Dagger,Doran's Shield,Executioner's Calling,Vampiric Scepter,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5735002247,04/02/2022
Sett,Shaco,Ivern,Kaisa,Ahri,Lulu,Sterak's Gage,Stridebreaker,Titanic Hydra,Plated Steelcaps,Bramble Vest,no item,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5717313295,04/02/2022
Sett,Fiora,Viego,Lissandra,Kaisa,Shaco,Stridebreaker,no item,no item,Executioner's Calling,Plated Steelcaps,Blade of The Ruined King,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5713278930,04/02/2022
Sett,Gangplank,Hecarim,Garen,Ezreal,Lux,Stridebreaker,Ruby Crystal,Doran's Shield,Plated Steelcaps,Pickaxe,Phage,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5712257660,04/02/2022
Sett,Gwen,LeeSin,Katarina,Zeri,Leona,Goredrinker,Refillable Potion,Ruby Crystal,Long Sword,Doran's Blade,Mercury's Treads,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5712009207,04/02/2022
Sett,TwistedFate,Nidalee,Zed,Ezreal,Maokai,Stridebreaker,Stopwatch,Plated Steelcaps,Giant's Belt,Tiamat,Sterak's Gage,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5712040300,04/02/2022
Sett,Gwen,Diana,Yasuo,Jhin,Rakan,Ironspike Whip,no item,Mercury's Treads,Doran's Shield,Phage,Blade of The Ruined King,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5711259660,04/02/2022
Sett,Trundle,Viego,Leblanc,Jhin,Lux,Goredrinker,Plated Steelcaps,Doran's Blade,Ruby Crystal,Phage,Blade of The Ruined King,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5711233944,04/02/2022
Sett,Sion,Zed,Xerath,Caitlyn,Poppy,Sunfire Aegis,Long Sword,Ruby Crystal,Plated Steelcaps,Blade of The Ruined King,Doran's Blade,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5709173413,04/02/2022
Sett,Ornn,LeeSin,Sylas,Kaisa,Karma,Turbo Chemtank,Pauldrons of Whiterock,Ionian Boots of Lucidity,Winged Moonplate,Force of Nature,Thornmail,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5701334473,04/02/2022
Sett,Chogath,Sejuani,Qiyana,Kaisa,Pyke,Stridebreaker,Mercury's Treads,Chain Vest,Winged Moonplate,Titanic Hydra,Sterak's Gage,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5701240164,04/02/2022
Sett,Volibear,Nunu,Zoe,Kaisa,Braum,Goredrinker,Mercury's Treads,Executioner's Calling,Giant's Belt,Tiamat,Sterak's Gage,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5701001798,04/02/2022
Sett,Gragas,LeeSin,Corki,Samira,Alistar,Stridebreaker,Refillable Potion,Doran's Shield,Mercury's Treads,Pickaxe,Phage,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5700886781,04/02/2022
Sett,Irelia,XinZhao,TwistedFate,Jhin,Karma,Ironspike Whip,Long Sword,Doran's Blade,Plated Steelcaps,Kindlegem,Blade of The Ruined King,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5700714627,04/02/2022
Sett,Yone,XinZhao,Corki,Samira,Blitzcrank,Stridebreaker,Refillable Potion,no item,no item,Plated Steelcaps,Blade of The Ruined King,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5700730916,04/02/2022
Sett,Illaoi,Graves,Viktor,Swain,Blitzcrank,Goredrinker,Doran's Shield,no item,Executioner's Calling,Phage,Plated Steelcaps,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5697581269,04/02/2022
Sett,Tryndamere,Nidalee,Galio,Jhin,Pyke,Goredrinker,Pickaxe,Plated Steelcaps,Bramble Vest,Warden's Mail,Phage,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5697522954,04/02/2022
Sett,Kennen,JarvanIV,Lissandra,Lucian,Nami,Stridebreaker,Doran's Shield,Mercury's Treads,Giant's Belt,Tiamat,Sterak's Gage,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5694639452,04/02/2022
Sett,Ryze,JarvanIV,Corki,Kaisa,Alistar,Stridebreaker,Ruby Crystal,Mercury's Treads,Force of Nature,Titanic Hydra,Sterak's Gage,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5694063664,04/02/2022
Sett,DrMundo,Evelynn,Zed,Jhin,Lux,Ironspike Whip,Refillable Potion,Boots,Executioner's Calling,Kindlegem,Doran's Shield,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5693959640,04/02/2022
Sett,Fiora,Kayn,Zoe,Ezreal,Karma,Stridebreaker,Chain Vest,Plated Steelcaps,Caulfield's Warhammer,Sterak's Gage,Blade of The Ruined King,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5693832489,04/02/2022
Sett,Gragas,LeeSin,Syndra,Kaisa,Nautilus,Doran's Shield,Health Potion,no item,no item,no item,no item,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5693788782,04/02/2022
Sett,Jax,Qiyana,Yasuo,Kaisa,Morgana,Plated Steelcaps,Turbo Chemtank,Runesteel Spaulders,Control Ward,Ruby Crystal,Refillable Potion,GGivxSAKkilap9235rw4Lti2VK7Z9JbeoC143wnT8r40P0etHkCN_g9FBfkOnpY9HhmjijIKjgG_2A,KR_5735908007,04/02/2022
Sett,Gnar,Leblanc,MasterYi,Jinx,Lulu,Stridebreaker,Titanic Hydra,Doran's Shield,Plated Steelcaps,Sterak's Gage,no item,GGivxSAKkilap9235rw4Lti2VK7Z9JbeoC143wnT8r40P0etHkCN_g9FBfkOnpY9HhmjijIKjgG_2A,KR_5735549587,04/02/2022
Sett,Urgot,Viego,Ahri,Zeri,Janna,Stridebreaker,Sterak's Gage,Doran's Blade,Giant's Belt,Ruby Crystal,Plated Steelcaps,GGivxSAKkilap9235rw4Lti2VK7Z9JbeoC143wnT8r40P0etHkCN_g9FBfkOnpY9HhmjijIKjgG_2A,KR_5735525442,04/02/2022
Sett,Nasus,Elise,Akali,Ezreal,Xerath,Stridebreaker,Sterak's Gage,Titanic Hydra,Warmog's Armor,Boots,no item,GGivxSAKkilap9235rw4Lti2VK7Z9JbeoC143wnT8r40P0etHkCN_g9FBfkOnpY9HhmjijIKjgG_2A,KR_5735257384,04/02/2022
Sett,Jayce,Graves,Gragas,Ezreal,Blitzcrank,Stridebreaker,Doran's Shield,Sterak's Gage,Pickaxe,Plated Steelcaps,Giant's Belt,GGivxSAKkilap9235rw4Lti2VK7Z9JbeoC143wnT8r40P0etHkCN_g9FBfkOnpY9HhmjijIKjgG_2A,KR_5735150935,04/02/2022
Sett,Viktor,Hecarim,Irelia,Ezreal,Karma,Stridebreaker,Doran's Shield,Plated Steelcaps,Sterak's Gage,Titanic Hydra,Giant's Belt,GGivxSAKkilap9235rw4Lti2VK7Z9JbeoC143wnT8r40P0etHkCN_g9FBfkOnpY9HhmjijIKjgG_2A,KR_5734687998,04/02/2022
Sett,Gwen,Nunu,Irelia,Ezreal,Yuumi,Stridebreaker,no item,Plated Steelcaps,Blade of The Ruined King,Doran's Blade,no item,GGivxSAKkilap9235rw4Lti2VK7Z9JbeoC143wnT8r40P0etHkCN_g9FBfkOnpY9HhmjijIKjgG_2A,KR_5734435848,04/02/2022
Sett,Aatrox,Nunu,Lissandra,Jinx,Soraka,Stridebreaker,Titanic Hydra,Doran's Blade,Kindlegem,Sterak's Gage,Ionian Boots of Lucidity,GGivxSAKkilap9235rw4Lti2VK7Z9JbeoC143wnT8r40P0etHkCN_g9FBfkOnpY9HhmjijIKjgG_2A,KR_5733445358,04/02/2022
Sett,Gragas,Rammus,Leblanc,Jinx,Thresh,Stridebreaker,Sterak's Gage,Doran's Blade,Boots,Ruby Crystal,no item,GGivxSAKkilap9235rw4Lti2VK7Z9JbeoC143wnT8r40P0etHkCN_g9FBfkOnpY9HhmjijIKjgG_2A,KR_5732829588,04/02/2022
Sett,Chogath,Graves,Lissandra,Tristana,Yuumi,Stridebreaker,Doran's Shield,Mercury's Treads,Sterak's Gage,Pickaxe,no item,GGivxSAKkilap9235rw4Lti2VK7Z9JbeoC143wnT8r40P0etHkCN_g9FBfkOnpY9HhmjijIKjgG_2A,KR_5732724935,04/02/2022
Sett,Jayce,Taliyah,Lissandra,Jinx,Thresh,Stridebreaker,Doran's Shield,Ionian Boots of Lucidity,Sterak's Gage,Titanic Hydra,Long Sword,GGivxSAKkilap9235rw4Lti2VK7Z9JbeoC143wnT8r40P0etHkCN_g9FBfkOnpY9HhmjijIKjgG_2A,KR_5732321870,04/02/2022
Sett,Gragas,JarvanIV,Yone,Jinx,Lulu,Stridebreaker,Randuin's Omen,Sterak's Gage,Plated Steelcaps,Doran's Blade,Giant's Belt,GGivxSAKkilap9235rw4Lti2VK7Z9JbeoC143wnT8r40P0etHkCN_g9FBfkOnpY9HhmjijIKjgG_2A,KR_5730796577,04/02/2022
Sett,Yorick,Nidalee,TwistedFate,Varus,Karma,Ionian Boots of Lucidity,Turbo Chemtank,Pauldrons of Whiterock,Phage,Dead Man's Plate,Ruby Crystal,GGivxSAKkilap9235rw4Lti2VK7Z9JbeoC143wnT8r40P0etHkCN_g9FBfkOnpY9HhmjijIKjgG_2A,KR_5730589705,04/02/2022
Sett,Kayle,LeeSin,Ryze,Kalista,Maokai,Control Ward,Boots of Swiftness,Pauldrons of Whiterock,Evenshroud,no item,Dead Man's Plate,JhFTEAf4JClNnMMQz9BRhi-IG4ngcZsFxE86i5xZZVt9z0whTTMI4PUW0_trZVk9SbPV4JGHQSmCtg,KR_5733957618,04/02/2022
Sett,Singed,Diana,Yasuo,Kaisa,Nautilus,Null-Magic Mantle,Dead Man's Plate,Pauldrons of Whiterock,Aegis of the Legion,Boots of Swiftness,Evenshroud,JhFTEAf4JClNnMMQz9BRhi-IG4ngcZsFxE86i5xZZVt9z0whTTMI4PUW0_trZVk9SbPV4JGHQSmCtg,KR_5733984155,04/02/2022
Sett,Renekton,Nunu,Graves,MissFortune,Karma,Plated Steelcaps,Stridebreaker,no item,no item,Doran's Shield,no item,JhFTEAf4JClNnMMQz9BRhi-IG4ngcZsFxE86i5xZZVt9z0whTTMI4PUW0_trZVk9SbPV4JGHQSmCtg,KR_5732211651,04/02/2022
Sett,Ornn,Olaf,Lulu,Caitlyn,Pyke,Doran's Shield,Phage,Goredrinker,no item,no item,Boots,JhFTEAf4JClNnMMQz9BRhi-IG4ngcZsFxE86i5xZZVt9z0whTTMI4PUW0_trZVk9SbPV4JGHQSmCtg,KR_5728874478,04/02/2022
Sett,Gragas,LeeSin,Syndra,Jhin,Bard,Turbo Chemtank,Broken Stopwatch,Pauldrons of Whiterock,Boots of Swiftness,Dead Man's Plate,Aegis of the Legion,JhFTEAf4JClNnMMQz9BRhi-IG4ngcZsFxE86i5xZZVt9z0whTTMI4PUW0_trZVk9SbPV4JGHQSmCtg,KR_5726633603,04/02/2022
Sett,Aatrox,LeeSin,Viktor,Draven,Thresh,Control Ward,Cloth Armor,Pauldrons of Whiterock,Boots of Swiftness,Dead Man's Plate,Bami's Cinder,FCZk_N7yMwNf3_5gZVPAINNLAgc1Eg8tmL6A0fUegw4EWZjrj9F2WZDmJPbrvoSU7XC37TdqcwyE_g,KR_5736912033,04/02/2022
Sett,Gragas,Graves,Veigar,Jhin,Karma,Goredrinker,Mercury's Treads,Sterak's Gage,Titanic Hydra,Ruby Crystal,no item,FCZk_N7yMwNf3_5gZVPAINNLAgc1Eg8tmL6A0fUegw4EWZjrj9F2WZDmJPbrvoSU7XC37TdqcwyE_g,KR_5736058705,04/02/2022
Sett,Gwen,Graves,Zed,Jhin,Heimerdinger,Goredrinker,Sterak's Gage,Titanic Hydra,Black Cleaver,Plated Steelcaps,Ruby Crystal,FCZk_N7yMwNf3_5gZVPAINNLAgc1Eg8tmL6A0fUegw4EWZjrj9F2WZDmJPbrvoSU7XC37TdqcwyE_g,KR_5735915140,04/02/2022
Sett,Kennen,XinZhao,Talon,Aphelios,Galio,Goredrinker,Titanic Hydra,Sterak's Gage,Kindlegem,Doran's Blade,Plated Steelcaps,FCZk_N7yMwNf3_5gZVPAINNLAgc1Eg8tmL6A0fUegw4EWZjrj9F2WZDmJPbrvoSU7XC37TdqcwyE_g,KR_5735854421,04/02/2022
Sett,Kled,Hecarim,Akshan,Jhin,Lux,Pickaxe,Phage,Stridebreaker,Doran's Shield,Ruby Crystal,Plated Steelcaps,378gW9tv7ifw8O6NlLdlzdDloVV8z8IWG5IR32pwYkqfTXQmFvlpQiptzfO78gw__YCFdHCs3MySiw,KR_5737139596,04/02/2022
Sett,Jayce,Kindred,Zoe,Lucian,Karma,Stopwatch,Plated Steelcaps,Stridebreaker,Dead Man's Plate,Sterak's Gage,Titanic Hydra,378gW9tv7ifw8O6NlLdlzdDloVV8z8IWG5IR32pwYkqfTXQmFvlpQiptzfO78gw__YCFdHCs3MySiw,KR_5737048587,04/02/2022
